//Substation,Name,Area
41580,TIDAL__X06B8,WZ_COAST
1115,TIDEWATER_8,WZ_FAR_WEST
43355,TIKIS_01T1_8,WZ_COAST
48359,TIKIS_01TP_8,WZ_COAST
5701,TILDENSUB8,WZ_SOUTHERN
430,TIMBERGREN,WZ_NORTH_CENTRAL
494,TINTOP,WZ_NORTH_CENTRAL
5569,TINTOPSUB9,WZ_COAST
5963,TITAN,WZ_SOUTHERN
180955,TKWSW_1_5,WZ_WEST
180954,TKWSW_ROSCOE,WZ_WEST
902527,TKWSW_ROSCOE,WZ_WEST
24038,TMPCR1_1,WZ_NORTH_CENTRAL
3349,TMPLINLA_8,WZ_EAST
24110,TMPSW1_1,WZ_NORTH_CENTRAL
38320,TN16TH_ST_0,WZ_FAR_WEST
38310,TN16TH_ST_1,WZ_FAR_WEST
38230,TNAAPIPLNT0,WZ_FAR_WEST
38340,TNAIRPORT41,WZ_FAR_WEST
39030,TNALVIN___1,WZ_COAST
38650,TNAMOCO___0,WZ_COAST
38620,TNAMOCO___1,WZ_COAST
39560,TNANGLETON1,WZ_COAST
904789,TNANGLETON1,WZ_COAST
38720,TNAPACHE__1,WZ_COAST
39410,TNARCOPL__0,WZ_COAST
38390,TNARMDLO2_0,WZ_FAR_WEST
38391,TNARMDLS__0,WZ_FAR_WEST
38481,TNARROWHCC1,WZ_FAR_WEST
38482,TNARROWHCP1,WZ_FAR_WEST
38480,TNARROWHD_1,WZ_FAR_WEST
38150,TNBARSTOWT0,WZ_FAR_WEST
38660,TNBAYVIEW_0,WZ_COAST
38490,TNBELDING_0,WZ_FAR_WEST
38029,TNBIRDOPC_1,WZ_FAR_WEST
38027,TNBIRDOPT_1,WZ_FAR_WEST
38028,TNBIRDOP__1,WZ_FAR_WEST
37400,TNBLOSSOM_1,WZ_NORTH
37240,TNBLUERDGE0,WZ_NORTH_CENTRAL
38175,TNBNSPRNG0,WZ_FAR_WEST
38170,TNBNSPRNGT0,WZ_FAR_WEST
39630,TNBRAZORIA0,WZ_COAST
39600,TNBRAZORIA1,WZ_COAST
904791,TNBRAZORIA1,WZ_COAST
38060,TNBRDRFLDT1,WZ_FAR_WEST
38065,TNBRDRFLD_1,WZ_FAR_WEST
37890,TNBRYSON__0,WZ_NORTH_CENTRAL
38930,TNBUTLERRD1,WZ_COAST
38710,TNCADDO___1,WZ_COAST
37940,TNCALIFRNA0,WZ_FAR_WEST
39360,TNCARBIDE_0,WZ_COAST
38412,TNCAYMUSC_1,WZ_FAR_WEST
38411,TNCAYMUSP_1,WZ_FAR_WEST
38410,TNCAYMUSVQ1,WZ_FAR_WEST
38395,TNCCMITCHL0,WZ_FAR_WEST
38431,TNCENTRY1_1,WZ_FAR_WEST
38432,TNCENTRY2_1,WZ_FAR_WEST
39075,TNCHEROKEE1,WZ_COAST
39095,TNCHOCTAP_0,WZ_COAST
39096,TNCHOCTAW_0,WZ_COAST
39680,TNCLEMENS_0,WZ_COAST
37620,TNCLFTNTAP0,WZ_NORTH_CENTRAL
904585,TNCLFTNTAP0,WZ_NORTH_CENTRAL
37600,TNCLIFTON10,WZ_NORTH_CENTRAL
37630,TNCLIFTON20,WZ_NORTH_CENTRAL
37280,TNCLIMAX__0,WZ_NORTH_CENTRAL
904554,TNCLIMAX__0,WZ_NORTH_CENTRAL
37260,TNCLIMAX__1,WZ_NORTH_CENTRAL
39685,TNCLMCAVRN_0,WZ_COAST
39670,TNCLMNSTAP0,WZ_COAST
38160,TNCOCHISE_0,WZ_FAR_WEST
38039,TNCOLIEFC_1,WZ_FAR_WEST
38038,TNCOLIEF__1,WZ_FAR_WEST
38037,TNCOLIET__1,WZ_FAR_WEST
38560,TNCOMANCHE1,WZ_COAST
37530,TNCORYELCO0,WZ_NORTH_CENTRAL
38375,TNCTYRD1011,WZ_FAR_WEST
38374,TNDELAWRC_1,WZ_FAR_WEST
38372,TNDELAWRT_1,WZ_FAR_WEST
38373,TNDELAWR__1,WZ_FAR_WEST
38850,TNDICKNSON1,WZ_COAST
38397,TNDOWNIE__0,WZ_FAR_WEST
39650,TNDOW_PUMP0,WZ_COAST
38131,TNETOYAHC_0,WZ_FAR_WEST
38130,TNETOYAHM_0,WZ_FAR_WEST
38129,TNETOYAHT_0,WZ_FAR_WEST
38069,TNFLATTOP_1,WZ_FAR_WEST
39704,TNFM524___0,WZ_COAST
39703,TNFM524___1,WZ_COAST
38980,TNFRDSWOOD1,WZ_COAST
37290,TNFRMRSVLE0,WZ_NORTH_CENTRAL
37291,TNFRMRSVLW1,WZ_NORTH_CENTRAL
37180,TNFRNTRTAP0,WZ_NORTH
37190,TNFRONTIER0,WZ_NORTH
38820,TNFRWYPARK1,WZ_COAST
38360,TNFTSTCKTN0,WZ_FAR_WEST
38350,TNFTSTKTAP0,WZ_FAR_WEST
37550,TNGATESVL10,WZ_NORTH_CENTRAL
37570,TNGATESVL20,WZ_NORTH_CENTRAL
37700,TNGLENROSE0,WZ_NORTH_CENTRAL
38470,TNGOMEZ___0,WZ_FAR_WEST
37870,TNGRAHAM__0,WZ_NORTH_CENTRAL
39400,TNGRANTAVE0,WZ_COAST
38575,TNGRENBELT1,WZ_COAST
38101,TNGRISHAMC1,WZ_FAR_WEST
38100,TNGRISHAM_1,WZ_FAR_WEST
39425,TNGSTFC___0,WZ_COAST
39420,TNGSTF____0,WZ_COAST
38370,TNHACKBERY1,WZ_FAR_WEST
37790,TNHAMILTON0,WZ_NORTH_CENTRAL
37770,TNHAMLTNCO0,WZ_NORTH_CENTRAL
37500,TNHANDLEY_0,WZ_NORTH_CENTRAL
39010,TNHASTINGS1,WZ_COAST
38770,TNHEIGHTS_0,WZ_COAST
38740,TNHEIGHTS_1,WZ_COAST
37740,TNHICOTAP_0,WZ_NORTH_CENTRAL
37750,TNHICO____0,WZ_NORTH_CENTRAL
37050,TNHIGHLNDS1,WZ_NORTH_CENTRAL
39810,TNHILCORP_0,WZ_COAST
904808,TNHILCORP_0,WZ_COAST
37811,TNHILLCNTY1,WZ_NORTH_CENTRAL
37810,TNHILL_CO_1,WZ_NORTH_CENTRAL
37490,TNHNDLYTAP0,WZ_NORTH_CENTRAL
38040,TNIH20____0,WZ_FAR_WEST
904630,TNIH20____0,WZ_FAR_WEST
38045,TNIH20____1,WZ_FAR_WEST
39310,TNINTRCITY0,WZ_COAST
38500,TNISP_____1,WZ_COAST
37590,TNJNESBORO0,WZ_NORTH_CENTRAL
37030,TNJONES_ST1,WZ_NORTH_CENTRAL
904533,TNJONES_ST1,WZ_NORTH_CENTRAL
38280,TNKERMIT1_0,WZ_FAR_WEST
38250,TNKERMIT2_0,WZ_FAR_WEST
904671,TNKERMIT2_0,WZ_FAR_WEST
38290,TNKEYSTONE0,WZ_FAR_WEST
37120,TNKRUGRVLE1,WZ_NORTH_CENTRAL
37010,TNLAKEPNTE1,WZ_NORTH_CENTRAL
39340,TNLAMARQUE0,WZ_COAST
38920,TNLEAGCITY1,WZ_COAST
37220,TNLEONARD_0,WZ_NORTH
904545,TNLEONARD_0,WZ_NORTH
39380,TNLINDE___0,WZ_COAST
39430,TNLIQDCARB0,WZ_COAST
37420,TNLKWHITNY0,WZ_NORTH_CENTRAL
37410,TNLKWHITNY1,WZ_NORTH_CENTRAL
38180,TNLONESTAP0,WZ_FAR_WEST
38200,TNLONESTAR0,WZ_FAR_WEST
37360,TNLONE_OAK0,WZ_EAST
37251,TNLONGNECK1,WZ_NORTH_CENTRAL
38950,TNMAGNOLIA1,WZ_COAST
38830,TNMAINLAND1,WZ_COAST
39090,TNMARTHNOL0,WZ_COAST
37650,TNMERDNTAP0,WZ_NORTH_CENTRAL
37660,TNMERIDIAN0,WZ_NORTH_CENTRAL
38151,TNMIVIDA__0,WZ_FAR_WEST
6606,TNMP2A,WZ_FAR_WEST
907154,TNMP2A,WZ_FAR_WEST
39435,TNMRTHNPLT0,WZ_COAST
39440,TNMRTHNPL_0,WZ_COAST
39015,TNNALVIN__1,WZ_COAST
38392,TNNMMITCHL0,WZ_FAR_WEST
37380,TNNOCONA__0,WZ_NORTH
39250,TNNORTHSDE0,WZ_COAST
38440,TNNRTHNNAT0,WZ_FAR_WEST
39220,TNNTHSDTAP0,WZ_COAST
38381,TNOCOTILO_0,WZ_FAR_WEST
39750,TNOLDOCEAN0,WZ_COAST
37830,TNOLNEY___0,WZ_NORTH_CENTRAL
37470,TNOLSEN___0,WZ_NORTH_CENTRAL
37460,TNOLSEN___1,WZ_NORTH_CENTRAL
39720,TNP662____0,WZ_COAST
39730,TNP663____0,WZ_COAST
37580,TNPANCAKE_0,WZ_NORTH_CENTRAL
38090,TNPECOS___0,WZ_FAR_WEST
37390,TNPETROLIA0,WZ_NORTH
39890,TNPHILLPS20,WZ_COAST
39910,TNPHILLPS30,WZ_COAST
39870,TNPHILLPS50,WZ_COAST
39930,TNPHLLPSOP0,WZ_COAST
39940,TNPHLLPSTF0,WZ_COAST
38365,TNPINON___0,WZ_FAR_WEST
39345,TNPRXAIRTP0,WZ_COAST
39346,TNPRXAIR__0,WZ_COAST
38460,TNPUCKTFLD0,WZ_FAR_WEST
38001,TNPYOTE___1,WZ_FAR_WEST
120071,TNP__TNP_O_1,WZ_EAST
120072,TNP__TNP_O_2,WZ_EAST
38022,TNQUITODC_1,WZ_FAR_WEST
37350,TNRED_RIVR0,WZ_NORTH
38120,TNREEVSCO40,WZ_FAR_WEST
37370,TNSAINT_JO0,WZ_NORTH
38057,TNSALTDRWC1,WZ_FAR_WEST
38056,TNSALTDRWM1,WZ_FAR_WEST
38055,TNSALTDRWT1,WZ_FAR_WEST
38400,TNSANDRSON0,WZ_FAR_WEST
38990,TNSEMINOLE1,WZ_COAST
39065,TNSHELL____0,WZ_COAST
140051,TNSKA_GT1,WZ_NORTH
140052,TNSKA_GT2,WZ_NORTH
140053,TNSKA_STG,WZ_NORTH
38890,TNSOUSHORE1,WZ_COAST
37100,TNSOUTH___1,WZ_NORTH_CENTRAL
38050,TNSTAFBLVD0,WZ_FAR_WEST
39200,TNSTERLING0,WZ_COAST
39700,TNSWEENY__1,WZ_COAST
37520,TNSYCAMORE0,WZ_NORTH_CENTRAL
37320,TNTALCOWST1,WZ_EAST
38530,TNTEJAS___1,WZ_COAST
39445,TNTEPPCOT_0,WZ_COAST
39450,TNTEPPCO__0,WZ_COAST
39070,TNTERMINAL0,WZ_COAST
37850,TNTHURBER_0,WZ_NORTH_CENTRAL
37080,TNTI______1,WZ_NORTH_CENTRAL
39950,TNTNP_ONE_3,WZ_EAST
37710,TNTOLAR___1,WZ_NORTH_CENTRAL
38140,TNTOYAH___0,WZ_FAR_WEST
38379,TNTRANPECP1,WZ_FAR_WEST
38376,TNTRANPECT1,WZ_FAR_WEST
38378,TNTRANPECW1,WZ_FAR_WEST
38377,TNTRANPEC_1,WZ_FAR_WEST
37200,TNTRENTON_0,WZ_NORTH
39140,TNTXCITYMN0,WZ_COAST
39280,TNTXCITYWT0,WZ_COAST
37510,TNVLLYMILS0,WZ_NORTH_CENTRAL
37680,TNWALNTSPR0,WZ_NORTH_CENTRAL
39530,TNWCOLLOCL1,WZ_COAST
39500,TNWCOLMAIN1,WZ_COAST
38330,TNWDWRDTAP1,WZ_FAR_WEST
37270,TNWESTMNST1,WZ_NORTH_CENTRAL
37271,TNWESTMNTP_1,WZ_NORTH_CENTRAL
37060,TNWEST____1,WZ_NORTH_CENTRAL
38420,TNWHITEBKR0,WZ_FAR_WEST
38430,TNWHITEBKR1,WZ_FAR_WEST
37160,TNWHITEWRT0,WZ_NORTH
37440,TNWHITNEY_0,WZ_NORTH_CENTRAL
37980,TNWICKETT_0,WZ_FAR_WEST
37921,TNWINKTP__0,WZ_FAR_WEST
37920,TNWINK____0,WZ_FAR_WEST
37900,TNWINK____1,WZ_FAR_WEST
37960,TNWNKLRCO60,WZ_FAR_WEST
38300,TNWOLFBNRT1,WZ_FAR_WEST
38305,TNWOLFBNR_1,WZ_FAR_WEST
38021,TNWORSHAM_1,WZ_FAR_WEST
24013,TOCO_1,WZ_NORTH
1700,TOCO_8,WZ_NORTH
1703,TOCO_9,WZ_NORTH
46352,TODD__09T1_8,WZ_COAST
48350,TODD__09TP_8,WZ_COAST
48349,TODD__21TP_8,WZ_COAST
46351,TODD___T21_8,WZ_COAST
309,TOLARTAP,WZ_NORTH_CENTRAL
49176,TOMBAL_A1STR,WZ_COAST
49076,TOMBAL_A1TER,WZ_COAST
49167,TOMBAL_A2STR,WZ_COAST
49067,TOMBAL_A2TER,WZ_COAST
46511,TOMBAL_T66_8,WZ_COAST
46510,TOMBAL__B138,WZ_COAST
46500,TOMBAL__B345,WZ_COAST
6671,TOMBSTNE4A,WZ_FAR_WEST
11048,TONKAWAW_5,WZ_WEST
12398,TOPEKA1_5,WZ_NORTH_CENTRAL
5717,TORDILLOSW8,WZ_SOUTHERN
5715,TORDILLOSW9,WZ_SOUTHERN
81680,TORTGTP4A,WZ_SOUTHERN
132931,TOSBATT_U1,WZ_FAR_WEST
3529,TOURSTXP1_9,WZ_NORTH_CENTRAL
3528,TOURS_T_9,WZ_NORTH_CENTRAL
5428,TOYOTA,WZ_SOUTH_CENTRAL
2851,TPC1_8,WZ_NORTH_CENTRAL
80475,TPCO4A,WZ_SOUTHERN
80476,TPCO4B,WZ_SOUTHERN
80469,TPCO_TAP4A,WZ_SOUTHERN
6735,TPLNTSP,WZ_EAST
12804,TRA1T_8,WZ_NORTH_CENTRAL
2804,TRA1_8,WZ_NORTH_CENTRAL
12836,TRA2T_8,WZ_NORTH_CENTRAL
2836,TRA2_8,WZ_NORTH_CENTRAL
9282,TRADPOST,WZ_SOUTH_CENTRAL
9281,TRADPOST1,WZ_SOUTH_CENTRAL
9278,TRADPOST2,WZ_SOUTH_CENTRAL
2312,TRAILWD_8,WZ_NORTH_CENTRAL
41590,TRAVIS_X06B8,WZ_COAST
6719,TRAWICK,WZ_EAST
180052,TRENT_1_8,WZ_WEST
180051,TRENT_TRENT,WZ_WEST
5553,TRESPALACSB9,WZ_COAST
79627,TRIANGLE,WZ_FAR_WEST
2432,TRICRN1_5,WZ_NORTH_CENTRAL
903334,TRICRN1_5,WZ_NORTH_CENTRAL
2011,TRIGAS_8,WZ_NORTH_CENTRAL
136,TRIMMIER,WZ_NORTH_CENTRAL
3123,TRINDAD1_5,WZ_EAST
3124,TRINDAD2_5,WZ_EAST
24140,TRINIDAD2_3,WZ_EAST
3126,TRINIDADSU_9,WZ_EAST
24039,TRINIDAD_3,WZ_EAST
3128,TRINIDAD_9,WZ_EAST
2113,TRINITY1_8,WZ_NORTH_CENTRAL
2114,TRINITY3_8,WZ_NORTH_CENTRAL
2341,TRINITYFL_T8,WZ_NORTH_CENTRAL
150753,TRINITY_1_5,WZ_NORTH_CENTRAL
41610,TRINTY_S03_8,WZ_COAST
5445,TRI_CNTY,WZ_SOUTH_CENTRAL
150751,TRI_TH1_BUS1,WZ_NORTH_CENTRAL
901684,TRI_TH1_BUS1,WZ_NORTH_CENTRAL
150752,TRI_TH1_BUS2,WZ_NORTH_CENTRAL
901688,TRI_TH1_BUS2,WZ_NORTH_CENTRAL
24111,TRLSW3_1,WZ_NORTH_CENTRAL
42955,TRMNAL_X79B8,WZ_COAST
6880,TRNFLSRC,WZ_NORTH_CENTRAL
6247,TRNT2A,WZ_WEST
6742,TROUP,WZ_EAST
3150,TROUPMTR_9,WZ_EAST
3147,TROUPSS_8,WZ_EAST
3148,TROUPSS_9,WZ_EAST
3151,TROUP_9,WZ_EAST
903977,TROUP_9,WZ_EAST
3581,TROY1_9,WZ_NORTH_CENTRAL
6084,TRSCTHMT2A,WZ_NORTH
24113,TRSES4_1,WZ_EAST
24112,TRSES6_1,WZ_EAST
24048,TRSES7_1,WZ_EAST
120151,TRSES_UNIT6,WZ_EAST
46550,TRSWIG_S66_8,WZ_COAST
5429,TRUMBO,WZ_SOUTH_CENTRAL
221,TRUMBULL8,WZ_NORTH_CENTRAL
222,TRUMBULL9,WZ_NORTH_CENTRAL
6085,TRUS2A,WZ_NORTH
6080,TRUSHUMB2A,WZ_NORTH
2216,TRWDRLHL1_8,WZ_NORTH_CENTRAL
2296,TRWD_9,WZ_NORTH_CENTRAL
6709,TSLVILLE,WZ_EAST
181052,TTWEC_1_8,WZ_WEST
181051,TTWEC_G1,WZ_WEST
41620,TUCKER_X06B8,WZ_COAST
142,TUGTSVILSW,WZ_NORTH_CENTRAL
79521,TULECNY2,WZ_NORTH
79523,TULECNY3,WZ_NORTH
79503,TULECNYN,WZ_NORTH
902927,TULECNYN,WZ_NORTH
79525,TULESTR,WZ_NORTH
8590,TULETA4A,WZ_SOUTHERN
6024,TURK2A,WZ_NORTH
60351,TURKEYLH_9,WZ_NORTH
6044,TURL2A,WZ_NORTH
8243,TURTLECK2A,WZ_SOUTHERN
6328,TUSCOLA2A,WZ_WEST
5435,TUTTLE,WZ_SOUTH_CENTRAL
44551,TV_QV__T02_8,WZ_COAST
44552,TV_QV__T26_8,WZ_COAST
6256,TWILIGHT4A,WZ_WEST
5603,TWINPINESUB9,WZ_COAST
5602,TWINPINESW9,WZ_COAST
12672,TWINSTAR2_8,WZ_NORTH_CENTRAL
2672,TWINSTAR_8,WZ_NORTH_CENTRAL
3400,TWIN_OAK_N5,WZ_EAST
1400,TXCOCOGD_9,WZ_WEST
110605,TXCTY_1_8,WZ_COAST
110601,TXCTY_CTA,WZ_COAST
110602,TXCTY_CTB,WZ_COAST
110603,TXCTY_CTC,WZ_COAST
110604,TXCTY_ST,WZ_COAST
43340,TXGLF__POI_8,WZ_COAST
6126,TXHS2A,WZ_NORTH
6609,TXNMTP2A,WZ_FAR_WEST
41560,TXPET__POI_9,WZ_COAST
41561,TXPET__X33T9,WZ_COAST
5430,TX_RSRCH,WZ_SOUTH_CENTRAL
24114,TYGND1_1,WZ_EAST
3211,TYLERE_8,WZ_EAST
3213,TYLERGE_8,WZ_EAST
3338,TYLERGND_3,WZ_EAST
3102,TYLERGND_5,WZ_EAST
3143,TYLERGND_8,WZ_EAST
903965,TYLERGND_8,WZ_EAST
3220,TYLERLOP_8,WZ_EAST
3210,TYLERNE_8,WZ_EAST
3141,TYLERNW_8,WZ_EAST
3142,TYLERNW_9,WZ_EAST
3204,TYLERPIP_8,WZ_EAST
3196,TYLERSWE_8,WZ_EAST
3197,TYLERSW_8,WZ_EAST
3218,TYLERS_8,WZ_EAST
3139,TYLERWES_8,WZ_EAST
3140,TYLERWES_9,WZ_EAST
3138,TYLERWT_3,WZ_EAST
3207,TYLER_9,WZ_EAST
3219,TYLRBUL_8,WZ_EAST
3198,TYLRKLLY_8,WZ_EAST
3212,TYLROMNR_8,WZ_EAST
142011,TYLRWD_UNIT1,WZ_NORTH
142012,TYLRWIND_8,WZ_NORTH
8107,TYNAN2A,WZ_SOUTHERN
24116,TYWST1_1,WZ_EAST
45511,T_H_W_81T5_8,WZ_COAST
48018,T_H_W_81TP_8,WZ_COAST
48406,T_H_W_95TP_8,WZ_COAST
49179,T_H_W__A1STR,WZ_COAST
49039,T_H_W__A1TER,WZ_COAST
49180,T_H_W__A2STR,WZ_COAST
49181,T_H_W__A3STR,WZ_COAST
49071,T_H_W__A3TER,WZ_COAST
45500,T_H_W__POI_5,WZ_COAST
45515,T_H_W__POI_8,WZ_COAST
45512,T_H_W__T95_8,WZ_COAST
45510,T_H_W___B138,WZ_COAST
45530,T_H_W____B69,WZ_COAST
110723,UCC_1_8,WZ_COAST
110722,UCC__UCC_C_2,WZ_COAST
48378,ULRICH24TP_8,WZ_COAST
47441,ULRICH_R35_8,WZ_COAST
47442,ULRICH_T24_8,WZ_COAST
41631,UNDRWD06T2_8,WZ_COAST
48388,UNDRWD06TP_8,WZ_COAST
41632,UNDRWD21T1_8,WZ_COAST
48389,UNDRWD21TP_8,WZ_COAST
5944,UNION_CA,WZ_SOUTHERN
47751,UNIVER70T4_8,WZ_COAST
48381,UNIVER70TP_8,WZ_COAST
49097,UNIVER_A1STR,WZ_COAST
49030,UNIVER_A1TER,WZ_COAST
47750,UNIVER__B138,WZ_COAST
47752,UNIVER___B69,WZ_COAST
1152,UNOCALDH_8,WZ_FAR_WEST
1161,UNPKRBK_8,WZ_FAR_WEST
8647,UNVRSTY4A,WZ_SOUTHERN
1212,UPTON_8,WZ_FAR_WEST
5456,USAA2,WZ_SOUTH_CENTRAL
5455,USAA2TP,WZ_SOUTH_CENTRAL
5451,USAA_A,WZ_SOUTH_CENTRAL
5450,USAA_ATP,WZ_SOUTH_CENTRAL
5453,USAA_B,WZ_SOUTH_CENTRAL
5452,USAA_BTP,WZ_SOUTH_CENTRAL
1382,USGYPSTA_9,WZ_WEST
1387,USGYPTAP_9,WZ_WEST
901319,USGYPTAP_9,WZ_WEST
9283,UTBALC,WZ_SOUTH_CENTRAL
5460,UTSA,WZ_SOUTH_CENTRAL
5461,UTSA_ATP,WZ_SOUTH_CENTRAL
5462,UTSA_BTP,WZ_SOUTH_CENTRAL
2823,UTSWMC1_8,WZ_NORTH_CENTRAL
2824,UTSWMC2_8,WZ_NORTH_CENTRAL
41652,UVALDE03T1_8,WZ_COAST
48385,UVALDE03TP_8,WZ_COAST
41651,UVALDE08T2_8,WZ_COAST
48384,UVALDE08TP_8,WZ_COAST
8231,UVALDE2A,WZ_WEST
8234,UVALDE4A,WZ_WEST
5820,UVALDESUB9,WZ_WEST
5823,UVALDESW9,WZ_WEST
6344,VALE2A,WZ_WEST
8477,VALERO2A,WZ_SOUTHERN
8859,VALERO_E2A,WZ_SOUTHERN
5465,VALLEY,WZ_SOUTH_CENTRAL
691,VALLEYVIEW,WZ_NORTH
428,VALLYBRNCH,WZ_NORTH_CENTRAL
17017,VALLYSES1_3,WZ_NORTH
1690,VALLYSES1_5,WZ_NORTH
1691,VALLYSES1_8,WZ_NORTH
6677,VALT2A,WZ_FAR_WEST
5769,VALVERDESUB8,WZ_SOUTHERN
1988,VALVIEW_8,WZ_NORTH
1729,VAL_STH_5,WZ_NORTH
160141,VAL_VALEROG1,WZ_SOUTHERN
160142,VAL_VALEROG2,WZ_SOUTHERN
5586,VANDERBLTSB9,WZ_COAST
5584,VANDERBLTSW8,WZ_COAST
5582,VANDERBLTSW9,WZ_COAST
5585,VANDRBLTSUB8,WZ_COAST
5580,VANHUMBLESW9,WZ_COAST
5579,VANHUMBLSUB9,WZ_COAST
5558,VANVLECKSUB9,WZ_COAST
5556,VANVLECKSW9,WZ_COAST
3183,VAN_8,WZ_EAST
1754,VAN_AL_8,WZ_NORTH
1751,VAN_AL_E_8,WZ_NORTH_CENTRAL
534,VEALJNCTN,WZ_NORTH_CENTRAL
79640,VEALMOOR,WZ_FAR_WEST
9285,VEGA,WZ_SOUTH_CENTRAL
24041,VENSW1_1,WZ_NORTH_CENTRAL
24042,VENSW2_1,WZ_NORTH_CENTRAL
24117,VENSW3_1,WZ_NORTH_CENTRAL
11909,VENUS1_3,WZ_NORTH_CENTRAL
1909,VENUS1_8,WZ_NORTH_CENTRAL
11910,VENUS2_3,WZ_NORTH_CENTRAL
1910,VENUS2_8,WZ_NORTH_CENTRAL
11908,VENUS3_3,WZ_NORTH_CENTRAL
1908,VENUS3_8,WZ_NORTH_CENTRAL
1907,VENUS_N5,WZ_NORTH_CENTRAL
1906,VENUS_S5,WZ_NORTH_CENTRAL
6649,VERH2A,WZ_FAR_WEST
6413,VERIBEST,WZ_WEST
6058,VERN2A,WZ_NORTH
906599,VERN2A,WZ_NORTH
6060,VERN4A,WZ_NORTH
6064,VERS2A,WZ_NORTH
6066,VERS4A,WZ_NORTH
140954,VERTIGO_5,WZ_NORTH
11258,VEST_8,WZ_FAR_WEST
1252,VEST_9,WZ_FAR_WEST
48390,VETRAN67TP_8,WZ_COAST
48391,VETRAN81TP_8,WZ_COAST
46551,VETRAN_X67T8,WZ_COAST
46552,VETRAN_X81T8,WZ_COAST
8169,VICTORIA2A,WZ_COAST
8172,VICTORIA4A,WZ_COAST
110881,VIC_VICTORG5,WZ_COAST
110882,VIC_VICTORG6,WZ_COAST
2234,VILGCRK1_8,WZ_NORTH_CENTRAL
60355,VINSON4A,WZ_WEST
8145,VISTRON4A,WZ_COAST
110861,VISTRON_TG1,WZ_COAST
43361,VLASCO_C82_8,WZ_COAST
24040,VLSES1_1,WZ_NORTH
5467,VLSI,WZ_SOUTH_CENTRAL
6240,VOGELSTR2A,WZ_WEST
6239,VOGELTAP2A,WZ_WEST
5475,VON_ROSE,WZ_SOUTH_CENTRAL
6409,VRBS2A,WZ_WEST
6061,VRCP2A,WZ_NORTH
906604,VRCP2A,WZ_NORTH
8143,V_DUPSW4A,WZ_COAST
41670,WABURN_X84T8,WZ_COAST
3592,WACOATCO1_8,WZ_NORTH_CENTRAL
3584,WACOATCO_1_9,WZ_NORTH_CENTRAL
3585,WACOATLS1_9,WZ_NORTH_CENTRAL
3550,WACOBLMD1_8,WZ_NORTH_CENTRAL
904386,WACOBLMD1_8,WZ_NORTH_CENTRAL
3559,WACOCOLO1_8,WZ_NORTH_CENTRAL
3571,WACOKATY1_9,WZ_NORTH_CENTRAL
3452,WACOLASA1_8,WZ_NORTH_CENTRAL
3563,WACOMM1T_8,WZ_NORTH_CENTRAL
13568,WACOMM2TA_8,WZ_NORTH_CENTRAL
3698,WACOMMP11_8,WZ_NORTH_CENTRAL
3697,WACOMMP21_8,WZ_NORTH_CENTRAL
3574,WACONCST1_8,WZ_NORTH_CENTRAL
3590,WACOSANG1_8,WZ_NORTH_CENTRAL
3591,WACOWOOD1_8,WZ_NORTH_CENTRAL
13438,WACO_E1_3,WZ_NORTH_CENTRAL
3438,WACO_E1_8,WZ_NORTH_CENTRAL
3439,WACO_E1_9,WZ_NORTH_CENTRAL
3564,WACO_MM11_8,WZ_NORTH_CENTRAL
3566,WACO_MM21_8,WZ_NORTH_CENTRAL
3552,WACO_N1_8,WZ_NORTH_CENTRAL
3551,WACO_NE1_8,WZ_NORTH_CENTRAL
3553,WACO_NW1_8,WZ_NORTH_CENTRAL
3560,WACO_S1_8,WZ_NORTH_CENTRAL
13436,WACO_W1A_3,WZ_NORTH_CENTRAL
3436,WACO_W1_8,WZ_NORTH_CENTRAL
3437,WACO_W1_9,WZ_NORTH_CENTRAL
8115,WADSWORT4A,WZ_COAST
6075,WAGGONER2A,WZ_NORTH
2075,WAGROBT1_8,WZ_NORTH_CENTRAL
2076,WAGROBT2_8,WZ_NORTH_CENTRAL
140903,WAKE_5,WZ_NORTH
140901,WAKE_UNIT1,WZ_NORTH
140902,WAKE_UNIT2,WZ_NORTH
60354,WALKERTA_8,WZ_WEST
41440,WALKER_X85T8,WZ_COAST
46560,WALLER_R77_8,WZ_COAST
44740,WALLIS_S65_8,WZ_SOUTH_CENTRAL
2977,WALLST1_8,WZ_NORTH_CENTRAL
2983,WALLST2_9,WZ_NORTH_CENTRAL
2607,WALNT1T_8,WZ_NORTH_CENTRAL
2608,WALNT1_8,WZ_NORTH_CENTRAL
2609,WALNT2T_8,WZ_NORTH_CENTRAL
2610,WALNT2_8,WZ_NORTH_CENTRAL
6743,WALNTGR,WZ_EAST
6244,WALNTTAP2A,WZ_WEST
823,WALNUT,WZ_NORTH_CENTRAL
744,WALNUTBEND,WZ_NORTH
9284,WALNUTCK,WZ_SOUTH_CENTRAL
3156,WALNUTGRV_8,WZ_EAST
1646,WALNUTSP_8,WZ_NORTH_CENTRAL
1647,WALSPTNP1_9,WZ_NORTH_CENTRAL
48412,WALSVL10TP_9,WZ_COAST
905729,WALSVL10TP_9,WZ_COAST
48372,WALSVL61TP_9,WZ_COAST
41682,WALSVL_X10T9,WZ_COAST
41681,WALSVL_X61R9,WZ_COAST
5485,WALZEM,WZ_SOUTH_CENTRAL
467,WAPLES8,WZ_NORTH_CENTRAL
