//ste,ara,nde,GenFactor,LoadFactor,ResidualLF
0,WZ_NORTH_CENTRAL,2883,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,283,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2833,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2836,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2838,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2845,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2846,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2850,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,289,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,293,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3022,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2852,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2861,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2862,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,2863,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2882,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2876,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,288,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2884,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,2890,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,2895,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2885,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2891,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2894,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2896,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2899,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,290,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2903,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2904,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2908,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2905,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2907,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,291,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2916,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2919,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2921,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2920,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2922,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2925,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2926,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2930,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2931,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2944,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2973,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2945,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2972,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,303,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2953,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2955,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2956,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2957,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2961,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2963,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2964,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2966,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2970,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,298,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,299,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2971,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2977,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2983,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2987,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2988,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2989,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2990,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2992,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2993,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,2995,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,300,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3004,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,301,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3014,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3016,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3017,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3020,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3021,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,302,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,304,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3035,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,305,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3043,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3048,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3050,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3051,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3052,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,3053,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3056,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3059,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3060,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,310,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,352,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,380,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,514,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,311,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3078,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3080,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37710,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,315,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3466,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3479,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,319,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3169,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,323,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6920,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,325,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3261,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3262,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3263,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,1595,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,33645,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,150741,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3574,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,4442,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3452,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3567,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3607,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3612,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3638,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3421,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3428,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,3633,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3426,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3427,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,343,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3438,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,3436,0.000,0.003,0.000
0,WZ_NORTH_CENTRAL,3560,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3590,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3591,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3559,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3586,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3589,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3459,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3461,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3463,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3464,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3470,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3467,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3469,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3471,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3480,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3486,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3497,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,350,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,363,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3524,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3532,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3543,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3525,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3527,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3529,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3538,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3536,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3550,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,3552,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3553,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3556,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,391,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3698,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3564,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3566,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3697,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3568,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,384,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,387,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3571,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3581,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3587,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3585,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3637,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3634,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3611,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,3608,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,13609,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3609,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,13610,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3617,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3613,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3618,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3619,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3621,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,13620,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3629,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3623,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3631,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3626,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,3628,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,455,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3662,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,3632,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3641,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3645,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3646,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3647,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,3648,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,13524,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,370,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,415,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37080,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,37060,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,37240,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37251,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,37260,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37270,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37290,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,373,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37420,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37440,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37520,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37600,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37500,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37510,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37530,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,37570,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,37770,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37630,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37660,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,37700,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,377,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,385,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,395,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,37750,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37790,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37811,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,37890,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,473,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,433,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,398,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,399,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,405,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,419,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,412,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,430,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,435,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,428,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,432,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,420,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,429,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,440,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,441,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,442,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,444,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,447,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,45,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,470,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,471,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,485,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,475,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,487,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,484,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,480,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,527,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,491,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,494,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,495,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,499,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,522,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,1583,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,505,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,516,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,526,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,512,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,532,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,515,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,518,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,588,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,519,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,530,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,531,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,537,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,545,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,572,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,595,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,548,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,573,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,555,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,556,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,661,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,559,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,564,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,565,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,566,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,568,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,585,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,598,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,578,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,1598,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,600,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,10020,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,583,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,584,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,602,0.000,0.005,0.000
0,WZ_NORTH_CENTRAL,587,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,685,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,686,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,590,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,608,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,596,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,601,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,640,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,60367,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,6204,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,618,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6202,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,6209,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6205,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6206,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6207,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,625,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,626,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,628,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,629,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,6300,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6305,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6304,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6306,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6312,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6357,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,60336,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6773,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,635,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6350,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6358,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,656,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,658,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,649,0.000,0.004,0.000
0,WZ_NORTH_CENTRAL,681,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,69,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,651,0.000,0.005,0.000
0,WZ_NORTH_CENTRAL,652,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,672,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,653,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,655,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,660,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,659,0.000,0.007,0.000
0,WZ_NORTH_CENTRAL,663,0.000,0.003,0.000
0,WZ_NORTH_CENTRAL,664,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,668,0.000,0.003,0.000
0,WZ_NORTH_CENTRAL,1983,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,670,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,680,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,985,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,675,0.000,0.008,0.000
0,WZ_NORTH_CENTRAL,679,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,6801,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,6902,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,6820,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,6821,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,6904,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,6831,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,6835,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,6858,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6890,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,6906,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,6908,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,780,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,788,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,791,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,792,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,796,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,802,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,806,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,825,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,828,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,829,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,804,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,805,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,808,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,823,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,836,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,807,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,830,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,809,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,185,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,810,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,824,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,831,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,834,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,6891,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,6892,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,79510,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,818,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,971,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,813,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,817,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,968,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,814,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,826,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,820,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,816,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,150081,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,819,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,150082,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,150083,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,150084,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,821,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,827,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,848,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,850,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,89,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,99,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,2705,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,900,0.000,0.003,0.000
0,WZ_NORTH_CENTRAL,906,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,901,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,916,0.000,0.003,0.000
0,WZ_NORTH_CENTRAL,151082,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,914,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,905,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,910,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,915,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,907,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,913,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,923,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,921,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,930,0.000,0.002,0.000
0,WZ_NORTH_CENTRAL,928,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,917,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,918,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,919,0.000,0.003,0.000
0,WZ_NORTH_CENTRAL,92,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,150071,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,150072,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,924,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,937,0.000,0.001,0.000
0,WZ_NORTH_CENTRAL,947,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,150712,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,150713,0.000,0.000,0.000
0,WZ_NORTH_CENTRAL,150714,0.000,0.000,0.000
